time,"I(L1|XDUT)"
4.515000e-12,9.127644e-06
4.530000e-12,9.162831e-06
4.545000e-12,9.198799e-06
4.560000e-12,9.235552e-06
4.575000e-12,9.273093e-06
4.590000e-12,9.311422e-06
4.605000e-12,9.350540e-06
4.620000e-12,9.390447e-06
4.635000e-12,9.431139e-06
4.650000e-12,9.472612e-06
4.665000e-12,9.514862e-06
4.680000e-12,9.557882e-06
4.695000e-12,9.601665e-06
4.710000e-12,9.646202e-06
4.725000e-12,9.691481e-06
4.740000e-12,9.737493e-06
4.755000e-12,9.784224e-06
4.770000e-12,9.831661e-06
4.785000e-12,9.879789e-06
4.800000e-12,9.928591e-06
4.815000e-12,9.978051e-06
4.830000e-12,1.002815e-05
4.845000e-12,1.007887e-05
4.860000e-12,1.013019e-05
4.875000e-12,1.018209e-05
4.890000e-12,1.023454e-05
4.905000e-12,1.028753e-05
4.920000e-12,1.034103e-05
4.935000e-12,1.039502e-05
4.950000e-12,1.044946e-05
4.965000e-12,1.050434e-05
4.980000e-12,1.055963e-05
4.995000e-12,1.061529e-05
5.010000e-12,1.065977e-05
5.025000e-12,1.069874e-05
5.040000e-12,1.073790e-05
5.055000e-12,1.077723e-05
5.070000e-12,1.081666e-05
5.085000e-12,1.085618e-05
5.100000e-12,1.089573e-05
5.115000e-12,1.093529e-05
5.130000e-12,1.097481e-05
5.145000e-12,1.101425e-05
5.160000e-12,1.105358e-05
5.175000e-12,1.109275e-05
5.190000e-12,1.113172e-05
5.205000e-12,1.117046e-05
5.220000e-12,1.120893e-05
5.235000e-12,1.124709e-05
5.250000e-12,1.128490e-05
5.265000e-12,1.132232e-05
5.280000e-12,1.135931e-05
5.295000e-12,1.139584e-05
5.310000e-12,1.143188e-05
5.325000e-12,1.146738e-05
5.340000e-12,1.150231e-05
5.355000e-12,1.153665e-05
5.370000e-12,1.157035e-05
5.385000e-12,1.160338e-05
5.400000e-12,1.163572e-05
5.415000e-12,1.166734e-05
5.430000e-12,1.169820e-05
5.445000e-12,1.172829e-05
5.460000e-12,1.175757e-05
5.475000e-12,1.178603e-05
5.490000e-12,1.181363e-05
5.505000e-12,1.184036e-05
5.520000e-12,1.186621e-05
5.535000e-12,1.189114e-05
5.550000e-12,1.191515e-05
5.565000e-12,1.193823e-05
5.580000e-12,1.196035e-05
5.595000e-12,1.198151e-05
5.610000e-12,1.200171e-05
5.625000e-12,1.202092e-05
5.640000e-12,1.203915e-05
5.655000e-12,1.205639e-05
5.670000e-12,1.207265e-05
5.685000e-12,1.208791e-05
5.700000e-12,1.210219e-05
5.715000e-12,1.211548e-05
5.730000e-12,1.212780e-05
5.745000e-12,1.213914e-05
5.760000e-12,1.214952e-05
5.775000e-12,1.215895e-05
5.790000e-12,1.216744e-05
5.805000e-12,1.217500e-05
5.820000e-12,1.218166e-05
5.835000e-12,1.218742e-05
5.850000e-12,1.219231e-05
5.865000e-12,1.219635e-05
5.880000e-12,1.219955e-05
5.895000e-12,1.220195e-05
5.910000e-12,1.220357e-05
5.925000e-12,1.220443e-05
5.940000e-12,1.220456e-05
5.955000e-12,1.220399e-05
5.970000e-12,1.220275e-05
5.985000e-12,1.220087e-05
6.000000e-12,1.219838e-05
6.015000e-12,1.219531e-05
6.030000e-12,1.219170e-05
6.045000e-12,1.218759e-05
6.060000e-12,1.218300e-05
6.075000e-12,1.217798e-05
6.090000e-12,1.217256e-05
6.105000e-12,1.216677e-05
6.120000e-12,1.216065e-05
6.135000e-12,1.215425e-05
6.150000e-12,1.214759e-05
6.165000e-12,1.214072e-05
6.180000e-12,1.213367e-05
6.195000e-12,1.212648e-05
6.210000e-12,1.211920e-05
6.225000e-12,1.211185e-05
6.240000e-12,1.210447e-05
6.255000e-12,1.209710e-05
6.270000e-12,1.208978e-05
6.285000e-12,1.208254e-05
6.300000e-12,1.207541e-05
6.315000e-12,1.206844e-05
6.330000e-12,1.206166e-05
6.345000e-12,1.205509e-05
6.360000e-12,1.204878e-05
6.375000e-12,1.204274e-05
6.390000e-12,1.203703e-05
6.405000e-12,1.203165e-05
6.420000e-12,1.202664e-05
6.435000e-12,1.202203e-05
6.450000e-12,1.201784e-05
6.465000e-12,1.201410e-05
6.480000e-12,1.201084e-05
6.495000e-12,1.200806e-05
6.510000e-12,1.200580e-05
6.525000e-12,1.200407e-05
6.540000e-12,1.200289e-05
6.555000e-12,1.200227e-05
6.570000e-12,1.200224e-05
6.585000e-12,1.200280e-05
6.600000e-12,1.200397e-05
6.615000e-12,1.200575e-05
6.630000e-12,1.200815e-05
6.645000e-12,1.201119e-05
6.660000e-12,1.201487e-05
6.675000e-12,1.201918e-05
6.690000e-12,1.202414e-05
6.705000e-12,1.202974e-05
6.720000e-12,1.203598e-05
6.735000e-12,1.204286e-05
6.750000e-12,1.205038e-05
6.765000e-12,1.205853e-05
6.780000e-12,1.206730e-05
6.795000e-12,1.207668e-05
6.810000e-12,1.208667e-05
6.825000e-12,1.209725e-05
6.840000e-12,1.210841e-05
6.855000e-12,1.212014e-05
6.870000e-12,1.213241e-05
6.885000e-12,1.214522e-05
6.900000e-12,1.215854e-05
6.915000e-12,1.217236e-05
6.930000e-12,1.218666e-05
6.945000e-12,1.220140e-05
6.960000e-12,1.221658e-05
6.975000e-12,1.223216e-05
6.990000e-12,1.224813e-05
7.005000e-12,1.226445e-05
7.020000e-12,1.228111e-05
7.035000e-12,1.229806e-05
7.050000e-12,1.231529e-05
7.065000e-12,1.233277e-05
7.080000e-12,1.235047e-05
7.095000e-12,1.236835e-05
7.110000e-12,1.238639e-05
7.125000e-12,1.240455e-05
7.140000e-12,1.242282e-05
7.155000e-12,1.244114e-05
7.170000e-12,1.245950e-05
7.185000e-12,1.247786e-05
7.200000e-12,1.249619e-05
7.215000e-12,1.251445e-05
7.230000e-12,1.253262e-05
7.245000e-12,1.255066e-05
7.260000e-12,1.256855e-05
7.275000e-12,1.258624e-05
7.290000e-12,1.260372e-05
7.305000e-12,1.262094e-05
7.320000e-12,1.263789e-05
7.335000e-12,1.265452e-05
7.350000e-12,1.267081e-05
7.365000e-12,1.268673e-05
7.380000e-12,1.270225e-05
7.395000e-12,1.271735e-05
7.410000e-12,1.273199e-05
7.425000e-12,1.274616e-05
7.440000e-12,1.275983e-05
7.455000e-12,1.277297e-05
7.470000e-12,1.278556e-05
7.485000e-12,1.279758e-05
7.500000e-12,1.280901e-05
7.515000e-12,1.281982e-05
7.530000e-12,1.283001e-05
7.545000e-12,1.283954e-05
7.560000e-12,1.284842e-05
7.575000e-12,1.285661e-05
7.590000e-12,1.286411e-05
7.605000e-12,1.287090e-05
7.620000e-12,1.287697e-05
7.635000e-12,1.288232e-05
7.650000e-12,1.288693e-05
7.665000e-12,1.289080e-05
7.680000e-12,1.289392e-05
7.695000e-12,1.289629e-05
7.710000e-12,1.289790e-05
7.725000e-12,1.289875e-05
7.740000e-12,1.289885e-05
7.755000e-12,1.289820e-05
7.770000e-12,1.289679e-05
7.785000e-12,1.289464e-05
7.800000e-12,1.289174e-05
7.815000e-12,1.288811e-05
7.830000e-12,1.288376e-05
7.845000e-12,1.287869e-05
7.860000e-12,1.287292e-05
7.875000e-12,1.286645e-05
7.890000e-12,1.285931e-05
7.905000e-12,1.285151e-05
7.920000e-12,1.284307e-05
7.935000e-12,1.283400e-05
7.950000e-12,1.282432e-05
7.965000e-12,1.281406e-05
7.980000e-12,1.280323e-05
7.995000e-12,1.279186e-05
8.010000e-12,1.277998e-05
8.025000e-12,1.276760e-05
8.040000e-12,1.275475e-05
8.055000e-12,1.274146e-05
8.070000e-12,1.272776e-05
8.085000e-12,1.271368e-05
8.100000e-12,1.269924e-05
8.115000e-12,1.268448e-05
8.130000e-12,1.266942e-05
8.145000e-12,1.265410e-05
8.160000e-12,1.263854e-05
8.175000e-12,1.262279e-05
8.190000e-12,1.260686e-05
8.205000e-12,1.259081e-05
8.220000e-12,1.257465e-05
8.235000e-12,1.255842e-05
8.250000e-12,1.254216e-05
8.265000e-12,1.252590e-05
8.280000e-12,1.250967e-05
8.295000e-12,1.249350e-05
8.310000e-12,1.247744e-05
8.325000e-12,1.246151e-05
8.340000e-12,1.244574e-05
8.355000e-12,1.243017e-05
8.370000e-12,1.241483e-05
8.385000e-12,1.239975e-05
8.400000e-12,1.238497e-05
8.415000e-12,1.237051e-05
8.430000e-12,1.235640e-05
8.445000e-12,1.234268e-05
8.460000e-12,1.232937e-05
8.475000e-12,1.231651e-05
8.490000e-12,1.230411e-05
8.505000e-12,1.229220e-05
8.520000e-12,1.228081e-05
8.535000e-12,1.226996e-05
8.550000e-12,1.225968e-05
8.565000e-12,1.224999e-05
8.580000e-12,1.224091e-05
8.595000e-12,1.223246e-05
8.610000e-12,1.222465e-05
8.625000e-12,1.221751e-05
8.640000e-12,1.221105e-05
8.655000e-12,1.220528e-05
8.670000e-12,1.220023e-05
8.685000e-12,1.219589e-05
8.700000e-12,1.219228e-05
8.715000e-12,1.218942e-05
8.730000e-12,1.218730e-05
8.745000e-12,1.218594e-05
8.760000e-12,1.218533e-05
8.775000e-12,1.218549e-05
8.790000e-12,1.218641e-05
8.805000e-12,1.218809e-05
8.820000e-12,1.219054e-05
8.835000e-12,1.219375e-05
8.850000e-12,1.219771e-05
8.865000e-12,1.220243e-05
8.880000e-12,1.220789e-05
8.895000e-12,1.221408e-05
8.910000e-12,1.222100e-05
8.925000e-12,1.222863e-05
8.940000e-12,1.223697e-05
8.955000e-12,1.224599e-05
8.970000e-12,1.225568e-05
8.985000e-12,1.226603e-05
9.000000e-12,1.227702e-05
9.015000e-12,1.228863e-05
9.030000e-12,1.230083e-05
9.045000e-12,1.231361e-05
9.060000e-12,1.232695e-05
9.075000e-12,1.234081e-05
9.090000e-12,1.235519e-05
9.105000e-12,1.237004e-05
9.120000e-12,1.238534e-05
9.135000e-12,1.240107e-05
9.150000e-12,1.241720e-05
9.165000e-12,1.243370e-05
9.180000e-12,1.245053e-05
9.195000e-12,1.246768e-05
9.210000e-12,1.248510e-05
9.225000e-12,1.250276e-05
9.240000e-12,1.252064e-05
9.255000e-12,1.253871e-05
9.270000e-12,1.255692e-05
9.285000e-12,1.257524e-05
9.300000e-12,1.259365e-05
9.315000e-12,1.261210e-05
9.330000e-12,1.263057e-05
9.345000e-12,1.264902e-05
9.360000e-12,1.266742e-05
9.375000e-12,1.268573e-05
9.390000e-12,1.270391e-05
9.405000e-12,1.272195e-05
9.420000e-12,1.273980e-05
9.435000e-12,1.275743e-05
9.450000e-12,1.277481e-05
9.465000e-12,1.279191e-05
9.480000e-12,1.280869e-05
9.495000e-12,1.282512e-05
9.510000e-12,1.284118e-05
9.525000e-12,1.285684e-05
9.540000e-12,1.287206e-05
9.555000e-12,1.288681e-05
9.570000e-12,1.290108e-05
9.585000e-12,1.291484e-05
9.600000e-12,1.292805e-05
9.615000e-12,1.294070e-05
9.630000e-12,1.295276e-05
9.645000e-12,1.296422e-05
9.660000e-12,1.297504e-05
9.675000e-12,1.298520e-05
9.690000e-12,1.299470e-05
9.705000e-12,1.300351e-05
9.720000e-12,1.301162e-05
9.735000e-12,1.301901e-05
9.750000e-12,1.302566e-05
9.765000e-12,1.303157e-05
9.780000e-12,1.303672e-05
9.795000e-12,1.304111e-05
9.810000e-12,1.304473e-05
9.825000e-12,1.304756e-05
9.840000e-12,1.304960e-05
9.855000e-12,1.305086e-05
9.870000e-12,1.305132e-05
9.885000e-12,1.305099e-05
9.900000e-12,1.304986e-05
9.915000e-12,1.304795e-05
9.930000e-12,1.304524e-05
9.945000e-12,1.304175e-05
9.960000e-12,1.303747e-05
9.975000e-12,1.303243e-05
9.990000e-12,1.302663e-05
1.000500e-11,1.302007e-05
1.002000e-11,1.301277e-05
1.003500e-11,1.300474e-05
1.005000e-11,1.299600e-05
1.006500e-11,1.298656e-05
1.008000e-11,1.297643e-05
1.009500e-11,1.296564e-05
1.011000e-11,1.295421e-05
1.012500e-11,1.294215e-05
1.014000e-11,1.292948e-05
1.015500e-11,1.291624e-05
1.017000e-11,1.290243e-05
1.018500e-11,1.288809e-05
1.020000e-11,1.287324e-05
1.021500e-11,1.285791e-05
1.023000e-11,1.284212e-05
1.024500e-11,1.282590e-05
1.026000e-11,1.280928e-05
1.027500e-11,1.279229e-05
1.029000e-11,1.277495e-05
1.030500e-11,1.275731e-05
1.032000e-11,1.273938e-05
1.033500e-11,1.272121e-05
1.035000e-11,1.270282e-05
1.036500e-11,1.268424e-05
1.038000e-11,1.266551e-05
1.039500e-11,1.264666e-05
1.041000e-11,1.262772e-05
1.042500e-11,1.260873e-05
1.044000e-11,1.258971e-05
1.045500e-11,1.257071e-05
1.047000e-11,1.255175e-05
1.048500e-11,1.253286e-05
1.050000e-11,1.251408e-05
1.051500e-11,1.249544e-05
1.053000e-11,1.247698e-05
1.054500e-11,1.245872e-05
1.056000e-11,1.244069e-05
1.057500e-11,1.242293e-05
1.059000e-11,1.240547e-05
1.060500e-11,1.238833e-05
1.062000e-11,1.237154e-05
1.063500e-11,1.235514e-05
1.065000e-11,1.233915e-05
1.066500e-11,1.232359e-05
1.068000e-11,1.230849e-05
1.069500e-11,1.229389e-05
1.071000e-11,1.227979e-05
1.072500e-11,1.226623e-05
1.074000e-11,1.225322e-05
1.075500e-11,1.224079e-05
1.077000e-11,1.222896e-05
1.078500e-11,1.221774e-05
1.080000e-11,1.220716e-05
1.081500e-11,1.219722e-05
1.083000e-11,1.218796e-05
1.084500e-11,1.217937e-05
1.086000e-11,1.217147e-05
1.087500e-11,1.216428e-05
1.089000e-11,1.215780e-05
1.090500e-11,1.215205e-05
1.092000e-11,1.214702e-05
1.093500e-11,1.214274e-05
1.095000e-11,1.213919e-05
1.096500e-11,1.213639e-05
1.098000e-11,1.213434e-05
1.099500e-11,1.213304e-05
1.101000e-11,1.213248e-05
1.102500e-11,1.213268e-05
1.104000e-11,1.213361e-05
1.105500e-11,1.213529e-05
1.107000e-11,1.213770e-05
1.108500e-11,1.214084e-05
1.110000e-11,1.214469e-05
1.111500e-11,1.214926e-05
1.113000e-11,1.215452e-05
1.114500e-11,1.216047e-05
1.116000e-11,1.216709e-05
1.117500e-11,1.217438e-05
1.119000e-11,1.218230e-05
1.120500e-11,1.219085e-05
1.122000e-11,1.220002e-05
1.123500e-11,1.220977e-05
1.125000e-11,1.222009e-05
1.126500e-11,1.223096e-05
1.128000e-11,1.224236e-05
1.129500e-11,1.225427e-05
1.131000e-11,1.226666e-05
1.132500e-11,1.227951e-05
1.134000e-11,1.229279e-05
1.135500e-11,1.230648e-05
1.137000e-11,1.232056e-05
1.138500e-11,1.233498e-05
1.140000e-11,1.234974e-05
1.141500e-11,1.236480e-05
1.143000e-11,1.238012e-05
1.144500e-11,1.239569e-05
1.146000e-11,1.241147e-05
1.147500e-11,1.242744e-05
1.149000e-11,1.244356e-05
1.150500e-11,1.245981e-05
1.152000e-11,1.247615e-05
1.153500e-11,1.249255e-05
1.155000e-11,1.250899e-05
1.156500e-11,1.252544e-05
1.158000e-11,1.254185e-05
1.159500e-11,1.255822e-05
1.161000e-11,1.257450e-05
1.162500e-11,1.259066e-05
1.164000e-11,1.260668e-05
1.165500e-11,1.262253e-05
1.167000e-11,1.263818e-05
1.168500e-11,1.265360e-05
1.170000e-11,1.266877e-05
1.171500e-11,1.268365e-05
1.173000e-11,1.269823e-05
1.174500e-11,1.271247e-05
1.176000e-11,1.272636e-05
1.177500e-11,1.273986e-05
1.179000e-11,1.275295e-05
1.180500e-11,1.276561e-05
1.182000e-11,1.277783e-05
1.183500e-11,1.278957e-05
1.185000e-11,1.280082e-05
1.186500e-11,1.281156e-05
1.188000e-11,1.282178e-05
1.189500e-11,1.283144e-05
1.191000e-11,1.284055e-05
1.192500e-11,1.284908e-05
1.194000e-11,1.285702e-05
1.195500e-11,1.286436e-05
1.197000e-11,1.287108e-05
1.198500e-11,1.287718e-05
1.200000e-11,1.288265e-05
1.201500e-11,1.288747e-05
1.203000e-11,1.289165e-05
1.204500e-11,1.289517e-05
1.206000e-11,1.289803e-05
1.207500e-11,1.290024e-05
1.209000e-11,1.290177e-05
1.210500e-11,1.290265e-05
1.212000e-11,1.290285e-05
1.213500e-11,1.290240e-05
1.215000e-11,1.290129e-05
1.216500e-11,1.289951e-05
1.218000e-11,1.289709e-05
1.219500e-11,1.289402e-05
1.221000e-11,1.289032e-05
1.222500e-11,1.288599e-05
1.224000e-11,1.288103e-05
1.225500e-11,1.287547e-05
1.227000e-11,1.286931e-05
1.228500e-11,1.286256e-05
1.230000e-11,1.285525e-05
1.231500e-11,1.284738e-05
1.233000e-11,1.283897e-05
1.234500e-11,1.283003e-05
1.236000e-11,1.282059e-05
1.237500e-11,1.281066e-05
1.239000e-11,1.280026e-05
1.240500e-11,1.278941e-05
1.242000e-11,1.277813e-05
1.243500e-11,1.276644e-05
1.245000e-11,1.275437e-05
1.246500e-11,1.274194e-05
1.248000e-11,1.272916e-05
1.249500e-11,1.271607e-05
1.251000e-11,1.270268e-05
1.252500e-11,1.268903e-05
1.254000e-11,1.267514e-05
1.255500e-11,1.266102e-05
1.257000e-11,1.264671e-05
1.258500e-11,1.263224e-05
1.260000e-11,1.261762e-05
1.261500e-11,1.260289e-05
1.263000e-11,1.258807e-05
1.264500e-11,1.257318e-05
1.266000e-11,1.255826e-05
1.267500e-11,1.254333e-05
1.269000e-11,1.252841e-05
1.270500e-11,1.251353e-05
1.272000e-11,1.249871e-05
1.273500e-11,1.248399e-05
1.275000e-11,1.246939e-05
1.276500e-11,1.245492e-05
1.278000e-11,1.244062e-05
1.279500e-11,1.242651e-05
1.281000e-11,1.241261e-05
1.282500e-11,1.239895e-05
1.284000e-11,1.238554e-05
1.285500e-11,1.237242e-05
1.287000e-11,1.235959e-05
1.288500e-11,1.234709e-05
1.290000e-11,1.233493e-05
1.291500e-11,1.232313e-05
1.293000e-11,1.231170e-05
1.294500e-11,1.230068e-05
1.296000e-11,1.229006e-05
1.297500e-11,1.227988e-05
1.299000e-11,1.227014e-05
1.300500e-11,1.226086e-05
1.302000e-11,1.225205e-05
1.303500e-11,1.224372e-05
1.305000e-11,1.223589e-05
1.306500e-11,1.222857e-05
1.308000e-11,1.222176e-05
